negatives
"('Q06413', 'Q14135')"
"('Q9UI47', 'P31946')"
"('P67775', 'Q9Y2T4')"
"('O15234', 'Q92900')"
"('P51668', 'Q96BH1')"
"('Q9Y6B2', 'P06400')"
"('P56282', 'Q92993')"
"('Q13573', 'Q96QD9')"
"('P31274', 'Q8IY92')"
"('Q8NEF3', 'Q8N6V9')"
"('P62760', 'Q5VTD9')"
"('P00519', 'Q96GP6')"
"('Q96B02', 'Q9Y675')"
"('P55957', 'Q75N90')"
"('Q96ST3', 'Q04864')"
"('P51114', 'P32456')"
"('P0CG48', 'Q96S82')"
"('P32121', 'Q96R28')"
"('Q9NX14', 'Q9UI09')"
"('P35637', 'Q9H3D4')"
"('P78362', 'P08621')"
"('P62750', 'P46777')"
"('Q16637', 'Q8IZ69')"
"('P23560', 'P34130')"
"('Q9UHQ9', 'Q9NRR5')"
"('O75084', 'P09471')"
"('Q9C0H9', 'P56945')"
"('P42224', 'P25205')"
"('P40763', '406955')"
"('Q8IZJ0', 'Q969J5')"
"('Q96GM8', 'Q9BRX9')"
"('P47869', 'Q9NQX3')"
"('P04080', 'P01889')"
"('Q8N5C8', 'P53778')"
"('Q13232', 'Q9Y5J5')"
"('P51693', 'P61604')"
"('O96019', 'O95619')"
"('O00716', 'P38936')"
"('P08107', 'Q15653')"
"('P56524', 'Q9UKV0')"
"('O43318', 'Q8N2H9')"
"('P06756', 'Q9BRC7')"
"('P63104', 'O15127')"
"('Q15428', 'Q16629')"
"('Q13868', 'Q92945')"
"('Q9UFN0', 'Q8NBJ4')"
"('P18848', 'Q9NS37')"
"('P06753', 'Q9Y572')"
"('P21810', 'Q16586')"
"('Q9ULZ3', 'Q86W26')"
"('P78417', 'P26641')"
"('P63000', 'Q07157')"
"('Q07955', 'Q16629')"
"('Q13535', 'Q8NFJ5')"
"('P62879', 'Q01970')"
"('P25105', 'P29992')"
"('Q9HCE7', 'Q16625')"
"('P01138', 'Q01973')"
"('O14641', 'Q04206')"
"('Q68EM7', 'P63000')"
"('Q9H3S7', 'Q05397')"
"('P62136', 'P46020')"
"('P10276', 'P10826')"
"('P54253', 'Q15032')"
"('O00487', 'Q8NDT2')"
"('Q9UJY4', 'Q99523')"
"('O94817', 'Q8NC51')"
"('P62854', 'Q9NX58')"
"('P18509', 'P41586')"
"('P55196', 'P11274')"
"('Q07021', 'Q05513')"
"('O75886', 'Q12965')"
"('P34931', 'Q16659')"
"('P07948', 'Q14511')"
"('Q02833', 'P48736')"
"('P16333', 'O43390')"
"('Q9UPU3', 'P01138')"
"('P48634', 'Q9UI95')"
"('O75821', 'P05198')"
"('Q9UQM7', 'Q92796')"
"('P40337', 'P26639')"
"('P43246', 'Q9UQ84')"
"('Q9UQ72', 'Q05209')"
"('O43639', 'P04626')"
"('Q92552', 'Q14197')"
"('P51587', 'Q9NXR7')"
"('Q6UY14', 'P07858')"
"('Q92832', 'Q9BSC4')"
"('Q13137', 'Q8IZC7')"
"('P27348', 'O60282')"
"('P27482', 'P29973')"
"('P67870', 'P51946')"
"('Q93098', 'Q14332')"
"('Q969Q1', 'P63279')"
"('P62873', 'P63211')"
"('P42702', 'P48736')"
"('P05014', 'P19235')"
"('P18146', 'Q96A47')"
"('O94941', 'O14933')"
"('P16104', 'Q14191')"
"('P58876', 'Q9C005')"
"('P63104', 'P06748')"
"('Q99460', 'O00487')"
"('Q14164', 'Q8NC51')"
"('Q96NY9', 'Q9BQ83')"
"('P78356', 'Q9Y6U3')"
"('Q6AZZ1', 'P10275')"
"('Q15011', 'P19256')"
"('Q05519', 'Q00839')"
"('P63261', 'P26010')"
"('Q13243', 'P52756')"
"('P62633', 'P18077')"
"('Q14451', 'P00533')"
"('O00159', 'P62993')"
"('P98171', 'P52198')"
"('Q99459', 'Q9UBF2')"
"('P62906', 'Q9UNX3')"
"('P08238', 'O00401')"
"('P62910', 'P83881')"
"('Q99814', 'P01588')"
"('P29372', 'P00505')"
"('Q8IVF5', 'P04183')"
"('P68400', 'P15336')"
"('O75116', 'P62140')"
"('P12004', 'P04222')"
"('Q04206', 'P60484')"
"('P17661', 'Q9HAU0')"
"('Q8NFH3', 'Q96EE3')"
"('P01106', 'P42679')"
"('Q9Y5S9', 'O15234')"
"('Q9NPI5', 'P21673')"
"('P42338', 'Q13733')"
"('O43597', 'P98160')"
"('Q04206', 'P98170')"
"('P05451', 'Q06141')"
"('P53779', 'P01100')"
"('P28566', 'P08754')"
"('P54284', 'P21579')"
"('P14859', 'P32302')"
"('P43307', 'P40337')"
"('Q13415', 'O95251')"
"('Q86XI6', 'P15735')"
"('P62847', 'P62241')"
"('O43318', 'P54619')"
"('P46379', 'Q99700')"
"('P68133', 'P16104')"
"('P51149', 'P01889')"
"('P25054', 'Q9Y2T1')"
"('P01857', 'Q8N2S1')"
"('P07585', 'Q05707')"
"('P01106', 'Q9NTI5')"
"('Q99704', 'P08631')"
"('P63211', 'O00329')"
"('Q01094', 'Q96KQ4')"
"('P06576', 'Q9Y6K9')"
"('P05015', 'P16471')"
"('O75970', 'C9JDP6')"
"('Q9H4A3', 'Q9Y3S1')"
"('P08908', 'P50151')"
"('O00300', 'Q9Y6Q6')"
"('Q13526', 'P10415')"
"('Q9NQC3', 'Q9NZD8')"
"('P01106', 'Q6P1M0')"
"('Q9NZC7', 'Q9UKF6')"
"('P49454', 'Q15714')"
"('Q8NAF0', 'Q16659')"
"('P32243', 'P30307')"
"('O60814', 'O15379')"
"('Q9BY84', 'P28482')"
"('Q15025', 'P28482')"
"('Q9H1D0', 'P60903')"
"('Q15155', 'Q6VMQ6')"
"('Q8NEM7', 'Q16514')"
"('P62258', 'Q12905')"
"('Q93098', 'O75581')"
"('Q8IXM3', 'Q969Q1')"
"('O75593', 'Q14919')"
"('O43257', 'O95619')"
"('Q9BRP4', 'P43686')"
"('O00591', 'O60296')"
"('Q14739', 'P01106')"
"('O60831', 'P27824')"
"('Q96JA3', 'P84077')"
"('P10828', 'Q92569')"
"('Q969Q1', 'P48788')"
"('Q9UHD2', 'Q9H6S1')"
"('P07737', 'P63261')"
"('Q13444', 'Q15052')"
"('P05113', 'P42229')"
"('P20226', 'Q00987')"
"('Q13363', 'P48552')"
"('Q8N1I0', 'Q07889')"
"('Q12933', 'Q8N2X6')"
"('P24385', 'P17535')"
"('Q12834', 'P51955')"
"('P57678', 'Q9Y675')"
"('P42574', 'P62877')"
"('P11831', 'Q6SJ96')"
"('Q86U86', 'Q92925')"
"('O95859', 'Q9ULV1')"
"('O00206', 'Q13114')"
"('P46934', 'P60520')"
"('P47756', 'Q9Y4K3')"
"('Q92759', 'Q13888')"
"('P10145', 'P14780')"
"('Q01094', 'P19525')"
"('Q9NPF5', 'Q13573')"
"('Q92733', 'Q13356')"
"('O15162', 'P49901')"
"('Q9NYK1', 'P08571')"
"('P43686', 'Q15008')"
"('P08069', 'P27986')"
"('Q96PV7', 'O95751')"
"('Q15052', 'Q9Y2X7')"
"('O60762', 'Q05516')"
"('P55795', 'Q8IYB3')"
"('Q15797', 'Q96KM6')"
"('O75594', 'P63104')"
"('Q969T4', 'Q6PCD5')"
"('P81605', 'Q00987')"
"('P04637', 'Q9BX70')"
"('Q12933', 'Q8TBE0')"
"('Q6ZNA4', 'P51668')"
"('Q9H0E2', 'Q13490')"
"('Q9NZN5', 'P15153')"
"('Q02880', 'P04637')"
"('Q14781', 'P78364')"
"('P29350', 'Q9Y4K3')"
"('Q14653', 'P13501')"
"('Q9NRL2', 'Q9UIG0')"
"('P40926', 'P12004')"
"('O95831', 'P16104')"
"('Q14118', 'P12931')"
"('Q99877', 'Q9Y5B9')"
"('P26441', 'O75716')"
"('Q7L590', 'Q00534')"
"('B1A4H9', 'P52333')"
"('Q13191', 'P22607')"
"('O94805', 'P04183')"
"('Q9UBY5', 'O14775')"
"('P36941', 'P20702')"
"('O95433', 'P54253')"
"('C9JDP6', 'P57739')"
"('P25788', 'P01889')"
"('Q13228', 'Q13595')"
"('P60568', 'P48357')"
"('Q12913', 'P10721')"
"('P45985', 'O15264')"
"('P31749', 'P49841')"
"('P20700', 'P01889')"
"('Q8IZ69', 'P20936')"
"('Q00653', 'O14763')"
"('P20701', 'P56945')"
"('Q9Y4A5', 'P17480')"
"('Q13573', 'Q13610')"
"('Q8NH53', 'P38405')"
"('P00533', 'P55735')"
"('Q96GF1', 'P62256')"
"('P31946', 'Q9H8N7')"
"('P50591', 'Q14790')"
"('P04049', 'P67775')"
"('Q01105', 'P49863')"
"('Q9Y243', 'P36873')"
"('P62140', 'Q13625')"
"('O15479', 'P46779')"
"('P35637', 'O75494')"
"('Q13009', 'Q13153')"
"('O75197', 'O15169')"
"('Q7Z419', 'Q5VVX9')"
"('Q11203', 'P63261')"
"('P10914', 'P50591')"
"('P10124', 'P16070')"
"('P30153', 'P31749')"
"('Q9UHG0', 'P12980')"
"('O60260', 'Q8WVB3')"
"('P61313', 'Q99558')"
"('Q8WTQ7', 'P49238')"
"('Q13467', 'P49841')"
"('Q9UNH7', 'P05023')"
"('P26368', 'P98175')"
"('P33991', 'Q9Y2Q3')"
"('Q9NYW3', 'A8MTJ3')"
"('574032', 'Q8WY64')"
"('Q9Y6K1', 'Q9UBC3')"
"('O43707', 'P60709')"
"('Q9H492', 'Q13188')"
"('O75791', 'Q13480')"
"('Q9Y6N7', 'Q7Z6B7')"
"('Q16658', 'P01241')"
"('P11413', 'P04792')"
"('Q99877', 'P56524')"
"('Q9NRI5', 'Q9UL68')"
"('Q9H1J1', 'P62495')"
"('P07910', 'Q13573')"
"('Q15714', 'Q86Y56')"
"('P61968', 'P53350')"
"('Q13616', 'P62877')"
"('P61244', 'Q13485')"
"('Q9Y617', 'P56537')"
"('Q9UNF0', 'Q9BY11')"
"('P35916', 'Q05397')"
"('Q9BXL7', 'P62979')"
"('P32121', 'Q8NGV5')"
"('Q15797', 'Q92886')"
"('P12757', 'P78317')"
"('P49674', 'P10070')"
"('Q9H4M3', 'P62877')"
"('Q969H0', 'Q9NQR1')"
"('Q8IYI6', 'Q8N6Y0')"
"('Q9Y4H2', 'P31947')"
"('Q53EL6', 'P23443')"
"('P62854', 'P39019')"
"('P50150', 'Q01970')"
"('P55196', 'P63267')"
"('P25490', 'Q15796')"
"('Q9H0A9', 'O95453')"
"('Q9HBG4', 'P49810')"
"('Q06124', 'P35590')"
"('Q9NZJ5', 'Q9NRQ2')"
"('O95390', 'Q5JY77')"
"('Q9P2H0', 'P46100')"
"('Q13505', 'Q9HC24')"
"('P21359', 'P01112')"
"('P05783', 'P04049')"
"('P04234', 'Q8WYR1')"
"('Q14232', 'P23508')"
"('P20290', 'P40337')"
"('Q6P3W6', 'Q96MW5')"
"('Q9P0J0', 'P40763')"
"('P16104', 'Q9Y678')"
"('P10276', 'P05783')"
"('Q86WN2', 'P42702')"
"('Q9UET6', 'P62333')"
"('P42771', 'Q01094')"
"('P19174', 'P10301')"
"('P09603', 'P16234')"
"('P27986', 'O14490')"
"('P23458', 'Q9HCK5')"
"('Q15306', 'P42226')"
"('P02775', 'Q9H0R6')"
"('P25440', 'Q9NV56')"
"('O43639', 'Q16620')"
"('O95837', 'Q01970')"
"('O75925', 'Q9UIS9')"
"('P00519', 'Q86YH6')"
"('Q99547', 'Q9Y448')"
"('Q99759', 'P62805')"
"('P31749', 'P14672')"
"('P01100', 'P13984')"
"('Q12824', 'Q92925')"
"('Q8N163', 'P61244')"
"('P12931', 'P42679')"
"('Q8IU57', 'Q08334')"
"('Q75N90', 'P49841')"
"('P49716', 'Q9Y6K1')"
"('P68400', 'Q15653')"
"('O95467', 'P63215')"
"('Q6FIF0', 'Q12933')"
"('P08670', 'Q9BVI4')"
"('P47872', 'O95467')"
"('Q13526', 'Q9Y2V2')"
"('P52735', 'P15153')"
"('P19793', 'O95257')"
"('P30876', 'A0JLT2')"
"('O60885', 'P27986')"
"('P27635', 'Q15750')"
"('Q13315', 'Q99426')"
"('Q13526', 'Q9NRR5')"
"('Q8IWZ8', 'Q13247')"
"('P56537', 'P12532')"
"('Q9GZY0', 'Q9UKK6')"
"('O75376', 'P14921')"
"('P51668', 'Q9Y4K3')"
"('Q96RL1', 'P12757')"
"('P20226', 'O60671')"
"('Q13535', 'Q9NW38')"
"('P26441', 'Q13651')"
"('Q96Q05', 'Q9Y6K9')"
"('Q15750', 'Q86SQ4')"
"('Q14653', 'Q08999')"
"('Q99459', 'P61081')"
"('P20823', 'P41182')"
"('Q4U2R8', 'Q92624')"
"('O60739', 'P46781')"
"('P84101', 'P02774')"
"('P40429', 'P05388')"
"('O14907', 'Q15560')"
"('P31995', 'P35354')"
"('Q86UP2', 'Q14164')"
"('Q9UQ80', 'Q15329')"
"('P40225', 'P31785')"
"('P01303', 'P08172')"
"('Q8N5F7', 'Q13427')"
"('P62917', 'Q99558')"
"('P14635', 'Q13526')"
"('P08195', 'Q99623')"
"('P01106', 'Q96MG8')"
"('Q96A08', 'Q13547')"
"('Q05639', 'Q00653')"
"('P32121', 'Q8NGF4')"
"('P42226', 'P05089')"
"('P35626', 'O60431')"
"('P06748', 'P62633')"
"('Q8IZD2', 'P68431')"
"('P01563', 'Q01113')"
"('Q7Z6G8', 'P00533')"
"('P28482', 'Q8N122')"
"('P08708', 'P42677')"
"('Q9UNS2', 'Q9Y6K9')"
"('P00533', 'P46109')"
"('O75486', 'Q9Y4A5')"
"('Q15654', 'Q96I34')"
"('P07942', 'P08514')"
"('Q07157', 'Q9Y5S2')"
"('P43490', 'P29274')"
"('P30154', 'O60359')"
"('Q86V24', 'O43741')"
"('Q9Y5W5', 'O14904')"
"('P52272', 'Q8TAP4')"
"('Q99259', 'Q9H2G2')"
"('Q9UNM6', 'Q16401')"
"('P12004', 'Q99708')"
"('Q92925', 'Q96GM5')"
"('Q9UNN5', 'Q13158')"
"('O00206', 'P19838')"
"('P26641', 'Q9HAU4')"
"('Q16594', 'O94864')"
"('Q9Y478', 'Q00610')"
"('P16520', 'Q99677')"
"('P63104', 'Q9BZ23')"
"('Q9UL18', 'Q9NZI8')"
"('Q8IU81', 'P26599')"
"('Q12933', 'Q8TBB1')"
"('P01106', 'Q96AE7')"
"('Q5F1R6', 'P52735')"
"('Q9UJT2', 'Q9H2G2')"
"('Q16659', 'Q96S59')"
"('P01579', 'Q03060')"
"('P08174', 'P06241')"
"('Q8IWZ8', 'P31943')"
"('Q9NWU2', 'Q15287')"
"('P14778', 'O14920')"
"('Q93009', 'Q99496')"
"('O60566', 'Q9UJX4')"
"('Q9Y4L5', 'P30542')"
"('P41235', 'P00740')"
"('P52948', 'Q5SRE5')"
"('Q13424', 'P35499')"
"('Q6PEY2', 'Q9H4B7')"
"('P35968', 'P16333')"
"('P05107', 'Q13418')"
"('P46108', 'P53779')"
"('Q13233', 'P00367')"
"('P22392', 'O14818')"
"('P22612', 'Q9HBA0')"
"('P02751', 'P13612')"
"('P05187', 'P63165')"
"('Q99459', 'P38159')"
"('P16401', 'Q96EB6')"
"('P01889', 'Q9NZI8')"
"('Q07889', 'Q9BPX5')"
"('Q8N2W9', 'Q16891')"
"('Q15464', 'P46108')"
"('Q13573', 'Q86U42')"
"('Q9Y4K3', 'P55209')"
"('Q9UKN5', 'P84022')"
"('P27824', 'Q9Y244')"
"('P16104', 'Q13765')"
"('P10276', 'P62195')"
"('P51817', 'Q7Z3S7')"
"('Q92851', 'Q99558')"
"('P41182', 'P15260')"
"('Q9NY61', 'P08047')"
"('Q9UNK0', 'Q15836')"
"('P61218', 'P05423')"
"('Q15645', 'O60260')"
"('Q16236', 'P42574')"
"('Q15019', 'P01243')"
"('Q16637', 'P51805')"
"('Q15750', 'P46734')"
"('P16220', 'Q6VMQ6')"
"('O96020', 'P30260')"
"('Q15029', 'Q15287')"
"('O75112', 'Q9NPC6')"
"('P13501', 'P49682')"
"('Q9NR28', 'P30480')"
"('P10398', 'P45984')"
"('P18146', 'Q00796')"
"('P56746', 'Q9Y5I7')"
"('Q96EL2', 'Q14197')"
"('P07948', 'Q9Y603')"
"('Q99759', 'O94832')"
"('P62136', 'Q99941')"
"('O60701', 'P62993')"
"('P39900', 'P15502')"
"('Q92882', 'Q16394')"
"('P46109', 'Q8WYR1')"
"('Q7LG56', 'O60934')"
"('P12931', 'Q9NRJ4')"
"('Q9ULG1', 'Q9H9F9')"
"('P62140', 'P18848')"
"('P42224', 'Q92793')"
"('O43617', 'Q9Y2L5')"
"('Q01955', 'P13612')"
"('P62633', 'Q9NRW3')"
"('Q13177', 'P30086')"
"('P15880', 'P62851')"
"('P05129', 'P46527')"
"('O95905', 'P08238')"
"('Q9Y2T4', 'Q05513')"
"('P32881', 'Q13651')"
"('Q9BT78', 'Q13216')"
"('Q8IWZ8', 'Q96I25')"
"('P10914', 'Q14938')"
"('O75293', 'P12004')"
"('P26599', 'P62993')"
"('Q5BJF2', 'P18146')"
"('Q13137', 'O95201')"
"('P16871', 'P07237')"
"('Q06124', 'P05783')"
"('Q06330', 'P20023')"
"('Q8WXH5', 'P52630')"
"('P23508', 'P06753')"
"('P31749', 'Q7Z6J0')"
"('P78356', 'P06396')"
"('A0JLT2', 'Q13427')"
"('Q9UHX1', 'P14866')"
"('P08754', 'P63215')"
"('Q15365', 'Q9H2H8')"
"('P59768', 'Q13698')"
"('P07437', 'P68363')"
"('P11387', 'P07910')"
"('P18621', 'P05388')"
"('P62873', 'P35498')"
"('P42224', 'O15350')"
"('Q01094', 'Q9H211')"
"('P47914', 'P62913')"
"('P62875', 'P61218')"
"('Q5VVX9', 'Q96LD4')"
"('Q8IY92', 'P07992')"
"('P62993', 'O15371')"
"('P63279', 'Q9NXV2')"
"('Q00653', 'P78347')"
"('P31946', 'O15264')"
"('P56545', 'O14964')"
"('P37231', 'P24557')"
"('Q9UNG2', 'Q9Y5U5')"
"('Q14197', 'P23368')"
"('P22234', 'O00141')"
"('P0CG48', 'Q9NS91')"
"('Q14571', 'Q9NSB8')"
"('Q13315', 'Q9BY77')"
"('P63000', 'Q9Y5S8')"
"('P04183', 'O15054')"
"('406887', 'P04628')"
"('Q9UJX2', 'Q12834')"
"('P56537', 'O75665')"
"('O60684', 'P00367')"
"('Q15697', 'P17028')"
"('P43146', 'O95185')"
"('P53355', 'P0CG48')"
"('Q15910', 'Q12789')"
"('P02775', 'P42677')"
"('P01100', 'Q9Y5Q3')"
"('Q9Y6X2', 'P10275')"
"('Q9UJ70', 'Q5M9N0')"
"('Q9NQC3', 'Q9NZ81')"
"('406905', 'Q96QU8')"
"('Q13148', 'Q01780')"
"('P01023', 'O00182')"
"('Q9UM11', 'P53350')"
"('Q9UET6', 'P07355')"
"('P37231', 'Q13547')"
"('Q155Q3', 'Q9GZM8')"
"('P16473', 'P50148')"
"('Q9Y478', 'Q8N122')"
"('P68133', 'Q9Y230')"
"('O14776', 'Q99728')"
"('Q14739', 'P13637')"
"('P05107', 'P00519')"
"('P19525', 'P16403')"
"('Q9NRL3', '79948')"
"('P56703', 'O75197')"
"('P08581', 'Q96RG2')"
"('Q9P2W3', 'Q00722')"
"('P54252', 'Q9BSU1')"
"('Q9UQ84', 'P40692')"
"('Q9Y4G8', 'P08107')"
"('O95166', 'Q16445')"
"('O94913', 'Q16630')"
"('A6NHT5', 'P61956')"
"('Q5VVJ2', 'P08107')"
"('Q9Y4G2', 'P50453')"
"('Q15797', 'Q96PE3')"
"('P08473', 'P60709')"
"('P33778', 'Q96DB2')"
"('P03372', 'P01178')"
"('Q13393', 'O14494')"
"('Q9HA65', 'Q9P1Z2')"
"('O14798', 'Q9Y2P4')"
"('O00238', 'Q6P3X3')"
"('P52333', 'P40763')"
"('P62987', 'P49207')"
"('P01871', 'P04183')"
"('P16104', 'P08107')"
"('Q9NZ81', 'Q53G59')"
"('P39656', 'Q9HC24')"
"('P46783', 'Q92997')"
"('Q9UPS6', 'Q6DRA6')"
"('O00329', 'P31749')"
"('Q9HCK4', 'Q8N5I3')"
"('Q9Y6Q9', 'P03372')"
"('693120', 'O95477')"
"('P01106', 'Q9NVI1')"
"('Q9NYY1', 'P42701')"
"('O00203', 'Q12955')"
"('O75916', 'P19087')"
"('Q75NE6', 'Q01094')"
"('Q96Q15', 'P62714')"
"('P13569', 'Q05086')"
"('Q6WCQ1', 'Q3ZCQ8')"
"('P31785', 'P42226')"
"('P12931', 'P20248')"
"('Q9BUV8', 'Q9Y5L0')"
"('P63000', 'O60318')"
"('P04222', 'Q15008')"
"('Q13315', 'P33240')"
"('Q96PM5', 'Q9UQM7')"
"('Q9UDY2', 'Q8N6F1')"
"('P56539', 'P26012')"
"('O75116', 'P19105')"
"('P18146', 'Q9BW85')"
"('P51668', 'Q86YT6')"
"('Q13541', 'Q9BSL1')"
"('Q9Y3L3', 'P12931')"
"('P82673', 'Q14197')"
"('P26368', 'Q08211')"
"('P38646', 'Q9NYJ8')"
"('P31749', 'O60285')"
"('P10301', 'P04049')"
"('407040', 'P04198')"
"('Q96AX1', 'Q9P2Y5')"
"('Q16254', 'P09884')"
"('P22694', 'Q14571')"
"('O43524', 'Q93009')"
"('Q96ED9', 'Q12929')"
"('P22681', 'P08069')"
"('O15297', 'O14757')"
"('Q00653', 'Q9UNM6')"
"('P32121', 'Q8NGL4')"
"('Q13315', 'Q8IUQ4')"
"('P43403', 'P62993')"
"('Q92569', 'Q9Y259')"
"('Q5T4F7', 'Q9NPG1')"
"('Q9UMX0', 'Q8WWW0')"
"('Q99697', 'Q12948')"
"('O95299', 'O15239')"
"('Q96NT1', 'P21246')"
"('Q9NZI8', 'P01889')"
"('Q01081', 'Q13247')"
"('Q13797', 'Q05397')"
"('Q9UL18', 'P52597')"
"('406938', 'Q13568')"
"('Q13432', 'P61604')"
"('Q96FV9', 'Q13769')"
"('P10145', 'Q9Y618')"
"('Q92620', 'Q15287')"
"('P38398', 'O00629')"
"('Q9BYW2', 'Q96RK0')"
"('P0CG48', 'Q99942')"
"('P30304', 'Q07002')"
"('Q14739', 'Q96SB4')"
"('P62837', 'Q8N9I9')"
"('P98160', 'P02766')"
"('Q07817', 'Q9UMX3')"
"('P62249', 'Q15843')"
"('Q01081', 'Q96SB4')"
"('Q8NCM8', 'P68366')"
"('Q9UJY4', 'Q15276')"
"('Q9Y3F4', 'Q01844')"
"('Q9BVJ6', 'Q9GZM7')"
"('P62316', 'P0CG47')"
"('Q03135', 'P12830')"
"('Q15118', 'P23467')"
"('P06241', 'Q9BPX7')"
"('Q07955', 'Q9UBU9')"
"('P61254', 'P05387')"
"('P15880', 'O95793')"
"('P18124', 'P61927')"
"('P21246', 'Q9NRR5')"
"('Q8IUX8', 'Q99963')"
"('Q6UWZ7', 'P46736')"
"('Q9UKV0', 'P41212')"
"('Q9H4D5', 'P38919')"
"('O15479', 'P62249')"
"('Q9UNF1', 'P68104')"
"('P60880', 'Q7Z6L0')"
"('O43752', 'P46459')"
"('P19878', 'P47712')"
"('P53618', 'Q92538')"
"('P26641', 'O95989')"
"('Q8NBZ0', 'P60709')"
"('Q99962', 'Q8IVH8')"
"('O00206', 'Q9H0E2')"
"('Q92905', 'O00182')"
"('Q96RK4', 'Q15154')"
"('O14757', 'P30304')"
"('Q9ULV8', 'Q5VWK5')"
"('P10415', 'Q9Y287')"
"('P42771', 'P01889')"
"('P63000', 'Q7Z6J0')"
"('Q6NUT2', 'P18146')"
"('P04183', 'Q9UHY1')"
"('P09237', 'P02686')"
"('P09668', 'P55957')"
"('Q13557', 'Q14934')"
"('P62993', 'P62829')"
"('Q9BUV8', 'Q8N6L1')"
"('P08908', 'P50150')"
"('P62258', 'Q96E39')"
"('P61247', 'P62266')"
"('P22888', 'P29992')"
"('O95886', 'P27986')"
"('P62195', 'Q14994')"
"('P51398', 'P55157')"
"('Q16795', 'Q14197')"
"('P62316', 'P63010')"
"('Q92974', 'P61586')"
"('Q9H4L4', 'Q6VMQ6')"
"('114614', 'Q13158')"
"('P29353', 'O43524')"
"('Q9Y619', 'Q13309')"
"('Q8WUH2', 'Q9P2Y5')"
"('Q9Y4K3', 'Q96IF1')"
"('O15105', 'P62942')"
"('Q8NA92', 'P63167')"
"('Q92934', 'P42574')"
"('Q9NP66', 'P37235')"
"('Q01081', 'P31943')"
"('P60953', 'P62829')"
"('P52564', 'Q16539')"
"('Q3YBR2', 'P49716')"
"('Q07666', 'P20936')"
"('Q9H2X0', 'P13497')"
"('Q15287', 'P61326')"
"('Q8WUH2', 'Q13485')"
"('Q9NRR5', 'Q6GPH6')"
"('O43818', 'P10114')"
"('Q14197', 'Q7L3T8')"
"('Q14790', 'P09486')"
"('P49841', 'Q01974')"
"('Q8TAU3', 'Q9P209')"
"('P35590', 'P08575')"
"('Q16620', 'Q96FE5')"
"('Q9BSM1', 'P35226')"
"('Q29974', 'P28067')"
"('P32121', 'Q8NH01')"
"('O00483', 'O96000')"
"('Q9H2P0', 'Q10586')"
"('Q9UHB7', 'Q03164')"
"('Q9UL18', 'O60884')"
"('O14497', 'Q13315')"
"('O43541', 'Q15750')"
"('P08069', 'Q9NQ66')"
"('P63096', 'P16520')"
"('P61224', 'P53779')"
"('P01106', 'Q13459')"
"('P07910', 'Q9UHX1')"
"('P04637', 'Q92851')"
"('P07948', 'Q13444')"
"('P48436', 'P20849')"
"('Q86XI6', 'P46019')"
"('Q07955', 'Q13151')"
"('Q9Y4K3', 'P11142')"
"('406952', 'P10415')"
"('Q9HAT8', 'P62910')"
"('O15198', 'Q9P2E9')"
"('Q8IYD8', 'Q9BXW9')"
"('O14827', 'Q07890')"
"('P09619', 'Q13596')"
"('Q15545', 'P21675')"
"('Q9UKG9', 'Q8NFZ5')"
"('Q9HBM6', 'Q9UMX0')"
"('Q9NV58', 'Q9NYL2')"
"('P23771', 'P14921')"
"('P33993', 'Q9HAW0')"
"('Q92560', 'Q9Y2X8')"
"('P00734', 'P07204')"
"('P63104', 'Q00536')"
"('P41567', 'O95897')"
"('P16871', 'P32119')"
"('P04637', 'Q9NVC6')"
"('Q13797', 'Q07890')"
"('P49721', 'Q9BQ83')"
"('Q13033', 'Q9Y3A3')"
"('P63151', 'Q92736')"
"('P10244', 'Q13309')"
"('P55055', 'P48443')"
"('Q9Y2H0', 'P16333')"
"('Q7L2E3', 'Q16254')"
"('P01563', 'P01589')"
"('406959', 'P15311')"
"('P41743', 'O75689')"
"('P62807', 'P0C5Y9')"
"('P62899', 'Q14164')"
"('P35221', 'Q8TEW0')"
"('P09471', 'O14641')"
"('Q13315', 'Q66K89')"
"('P52565', 'P10144')"
"('P55789', 'Q92905')"
"('Q13315', 'Q13111')"
"('P48454', 'Q53ET0')"
"('Q09161', 'O95793')"
"('P58012', 'Q96EB6')"
"('Q13315', 'Q9Y2K7')"
"('P06730', 'Q13838')"
"('P28300', 'O76061')"
"('Q9HBG4', 'O95759')"
"('O43252', 'P68104')"
"('O15397', 'Q9H9G7')"
"('O14508', 'O60674')"
"('Q09472', 'P16220')"
"('P49023', 'Q9HBI0')"
"('Q8IXL6', 'Q15714')"
"('P60510', 'Q6NUP7')"
"('P04183', 'Q9NV06')"
"('P62873', 'P42338')"
"('P07949', 'O60496')"
"('P01106', 'P61619')"
"('Q13464', 'O14986')"
"('Q15172', 'Q06432')"
"('P33993', 'P55201')"
"('Q9BX70', 'Q7L5N1')"
"('Q13261', 'P29597')"
"('Q04637', 'A6NMX2')"
"('Q08188', 'O94817')"
"('Q9H0J4', 'Q53HC9')"
"('O75438', 'P03897')"
"('P14770', 'P48736')"
"('P35998', 'P12757')"
"('O60504', 'Q9BST9')"
"('Q14114', 'P25054')"
"('Q9HC98', 'O95433')"
"('Q7Z7A1', 'Q9Y6R4')"
"('Q9GZX6', 'P15509')"
"('P15924', 'Q99459')"
"('Q9UGN5', 'Q9UL18')"
"('Q8WV28', 'Q07889')"
"('P32121', 'Q8NGF3')"
"('P39019', 'P08708')"
